cod_articulo,nom_articulo,padre,articulo_padre,clase_maquina,tipo_pieza,tamano,confianza,motivo
CSTLI20018-SP-28,U handle,CSTLI20018,DESMALEZADORA 4OV BRUSHLESS P20S S BATERIA INGCO CSTLI20018,MEDIUM,MEDIO,Mediano,alta,
CSTLI20018-SP-3/10,PCBcontrolpanel&Electrodeholder,CSTLI20018,DESMALEZADORA 4OV BRUSHLESS P20S S BATERIA INGCO CSTLI20018,MEDIUM,MEDIO,Mediano,alta,
CSTLI20018-SP-35/43,Left&Righthandle,CSTLI20018,DESMALEZADORA 4OV BRUSHLESS P20S S BATERIA INGCO CSTLI20018,MEDIUM,MEDIO,Mediano,alta,
CSTLI20018-SP-37,Powerswitch,CSTLI20018,DESMALEZADORA 4OV BRUSHLESS P20S S BATERIA INGCO CSTLI20018,MEDIUM,TINY,Chico,alta,
CSTLI20018-SP-39,SwitchPCBboard,CSTLI20018,DESMALEZADORA 4OV BRUSHLESS P20S S BATERIA INGCO CSTLI20018,MEDIUM,TINY,Chico,alta,
CSTLI20018-SP-46,Motorconnectionwire,CSTLI20018,DESMALEZADORA 4OV BRUSHLESS P20S S BATERIA INGCO CSTLI20018,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
CSTLI20018-SP-47,Coverwithgrass,CSTLI20018,DESMALEZADORA 4OV BRUSHLESS P20S S BATERIA INGCO CSTLI20018,MEDIUM,MEDIO,Mediano,alta,
CSTLI20018-SP-48,Brokenwireblade,CSTLI20018,DESMALEZADORA 4OV BRUSHLESS P20S S BATERIA INGCO CSTLI20018,MEDIUM,TINY,Chico,alta,
CSTLI20018-SP-C.I.B,Cut irrigation blade ASSY,CSTLI20018,DESMALEZADORA 4OV BRUSHLESS P20S S BATERIA INGCO CSTLI20018,MEDIUM,SMALL,Chico,alta,
CSTLI202522-SP-29-31,handle tube,CSTLI202522,DESMALEZADORA P20S BATERIA 20V C 2 BAT 4AH CARGADOR CSTLI202522 INGCO,MEDIUM,MEDIO,Mediano,alta,
CSTLI202522-SP-49,trimmerhead,CSTLI202522,DESMALEZADORA P20S BATERIA 20V C 2 BAT 4AH CARGADOR CSTLI202522 INGCO,MEDIUM,SMALL,Chico,baja,pieza no reconocida
CSTLI202522-SP-9/47-49,Trimmer Head,CSTLI202522,DESMALEZADORA P20S BATERIA 20V C 2 BAT 4AH CARGADOR CSTLI202522 INGCO,MEDIUM,SMALL,Chico,baja,pieza no reconocida
CSTLI202522-SP-B16001,Bearing 16001,CSTLI202522,DESMALEZADORA P20S BATERIA 20V C 2 BAT 4AH CARGADOR CSTLI202522 INGCO,MEDIUM,TINY,Chico,alta,
CSTLI2040386-SP-10/11,Rotor assy,CSTLI2040386,HERRAMIENTA MULTIFUNCIÓN DE JARDÍN A BATERÍA 4 EN 1 BRUSHLESS MOTOR P20S 40V C/2 BAT + CARGADOR DOBLE + ACCESORIOS INGCO CSTLI2040386,HAND,MEDIO,Chico,alta,
CSTLI2040386-SP-12/17,Gearbox seat assy,CSTLI2040386,HERRAMIENTA MULTIFUNCIÓN DE JARDÍN A BATERÍA 4 EN 1 BRUSHLESS MOTOR P20S 40V C/2 BAT + CARGADOR DOBLE + ACCESORIOS INGCO CSTLI2040386,HAND,MEDIO,Chico,alta,
CSTLI2040386-SP-13-16/19,Gearbox cover assy,CSTLI2040386,HERRAMIENTA MULTIFUNCIÓN DE JARDÍN A BATERÍA 4 EN 1 BRUSHLESS MOTOR P20S 40V C/2 BAT + CARGADOR DOBLE + ACCESORIOS INGCO CSTLI2040386,HAND,MEDIO,Chico,alta,
CSTLI2040386-SP-16,Big Gear,CSTLI2040386,HERRAMIENTA MULTIFUNCIÓN DE JARDÍN A BATERÍA 4 EN 1 BRUSHLESS MOTOR P20S 40V C/2 BAT + CARGADOR DOBLE + ACCESORIOS INGCO CSTLI2040386,HAND,SMALL,Chico,alta,
CSTLI2040386-SP-24,Switch,CSTLI2040386,HERRAMIENTA MULTIFUNCIÓN DE JARDÍN A BATERÍA 4 EN 1 BRUSHLESS MOTOR P20S 40V C/2 BAT + CARGADOR DOBLE + ACCESORIOS INGCO CSTLI2040386,HAND,TINY,Chico,alta,
CSTLI2040386-SP-28,Switch PCB board,CSTLI2040386,HERRAMIENTA MULTIFUNCIÓN DE JARDÍN A BATERÍA 4 EN 1 BRUSHLESS MOTOR P20S 40V C/2 BAT + CARGADOR DOBLE + ACCESORIOS INGCO CSTLI2040386,HAND,TINY,Chico,alta,
CSTLI2040386-SP-36/56-57,Change components quickly,CSTLI2040386,HERRAMIENTA MULTIFUNCIÓN DE JARDÍN A BATERÍA 4 EN 1 BRUSHLESS MOTOR P20S 40V C/2 BAT + CARGADOR DOBLE + ACCESORIOS INGCO CSTLI2040386,HAND,SMALL,Chico,baja,pieza no reconocida
CSTLI2040386-SP-41,Blade,CSTLI2040386,HERRAMIENTA MULTIFUNCIÓN DE JARDÍN A BATERÍA 4 EN 1 BRUSHLESS MOTOR P20S 40V C/2 BAT + CARGADOR DOBLE + ACCESORIOS INGCO CSTLI2040386,HAND,SMALL,Chico,alta,
CSTLI2040386-SP-42,Mowing guard assy,CSTLI2040386,HERRAMIENTA MULTIFUNCIÓN DE JARDÍN A BATERÍA 4 EN 1 BRUSHLESS MOTOR P20S 40V C/2 BAT + CARGADOR DOBLE + ACCESORIOS INGCO CSTLI2040386,HAND,MEDIO,Chico,alta,
CSTLI2040386-SP-45-48,The shield,CSTLI2040386,HERRAMIENTA MULTIFUNCIÓN DE JARDÍN A BATERÍA 4 EN 1 BRUSHLESS MOTOR P20S 40V C/2 BAT + CARGADOR DOBLE + ACCESORIOS INGCO CSTLI2040386,HAND,SMALL,Chico,baja,pieza no reconocida
CSTLI2040386-SP-50-54,Head seat,CSTLI2040386,HERRAMIENTA MULTIFUNCIÓN DE JARDÍN A BATERÍA 4 EN 1 BRUSHLESS MOTOR P20S 40V C/2 BAT + CARGADOR DOBLE + ACCESORIOS INGCO CSTLI2040386,HAND,SMALL,Chico,baja,pieza no reconocida
CSTLI2040386-SP-6-7,Controller assy,CSTLI2040386,HERRAMIENTA MULTIFUNCIÓN DE JARDÍN A BATERÍA 4 EN 1 BRUSHLESS MOTOR P20S 40V C/2 BAT + CARGADOR DOBLE + ACCESORIOS INGCO CSTLI2040386,HAND,SMALL,Chico,alta,
CSTLI2040386-SP-H.B.S.H.A2,High Branch Scissor Head Assy,CSTLI2040386,HERRAMIENTA MULTIFUNCIÓN DE JARDÍN A BATERÍA 4 EN 1 BRUSHLESS MOTOR P20S 40V C/2 BAT + CARGADOR DOBLE + ACCESORIOS INGCO CSTLI2040386,HAND,STRUCT,Mediano,alta,
CSTLI3805-SP-1-8,Adjustment mechanism components - red,CSTLI3805,CLAVADORA 20V P20S BATERIA 18MM MAMPOSTERIA MADERA SIN BAT SIN CARG INGCO CSTLI3805,HAND,SMALL,Chico,baja,pieza no reconocida
CSTLI3805-SP-3/10-26,Nail clip component - red,CSTLI3805,CLAVADORA 20V P20S BATERIA 18MM MAMPOSTERIA MADERA SIN BAT SIN CARG INGCO CSTLI3805,HAND,TINY,Chico,alta,
CSTLI3805-SP-31-44/88,Base Assembly,CSTLI3805,CLAVADORA 20V P20S BATERIA 18MM MAMPOSTERIA MADERA SIN BAT SIN CARG INGCO CSTLI3805,HAND,STRUCT,Mediano,alta,
CSTLI3805-SP-45-64,Motor header assembly,CSTLI3805,CLAVADORA 20V P20S BATERIA 18MM MAMPOSTERIA MADERA SIN BAT SIN CARG INGCO CSTLI3805,HAND,STRUCT,Mediano,alta,
CSTLI3808-SP-1-8,Adjusting mechanism components,CSTLI3808,CLAVADORA 20V BATERIA P20S C BAT CARG + VALIJA LADRILLO MADERA LAMINAS HIERRO INGCO CSTLI3808,HAND,SMALL,Chico,baja,pieza no reconocida
CSTLI3808-SP-3/10-26,Nail clip component - red,CSTLI3808,CLAVADORA 20V BATERIA P20S C BAT CARG + VALIJA LADRILLO MADERA LAMINAS HIERRO INGCO CSTLI3808,HAND,TINY,Chico,alta,
CSTLI3808-SP-31-44/88,Base component,CSTLI3808,CLAVADORA 20V BATERIA P20S C BAT CARG + VALIJA LADRILLO MADERA LAMINAS HIERRO INGCO CSTLI3808,HAND,STRUCT,Mediano,alta,
CSTLI3808-SP-45-64,Motor And Gearbox Components,CSTLI3808,CLAVADORA 20V BATERIA P20S C BAT CARG + VALIJA LADRILLO MADERA LAMINAS HIERRO INGCO CSTLI3808,HAND,STRUCT,Mediano,alta,
CSTLI3808-SP-64,Motor,CSTLI3808,CLAVADORA 20V BATERIA P20S C BAT CARG + VALIJA LADRILLO MADERA LAMINAS HIERRO INGCO CSTLI3808,HAND,STRUCT,Mediano,alta,
CSTLI3808-SP-78,X sealing ring,CSTLI3808,CLAVADORA 20V BATERIA P20S C BAT CARG + VALIJA LADRILLO MADERA LAMINAS HIERRO INGCO CSTLI3808,HAND,TINY,Chico,alta,
CSTLI3808-SP-80,Drive Blade,CSTLI3808,CLAVADORA 20V BATERIA P20S C BAT CARG + VALIJA LADRILLO MADERA LAMINAS HIERRO INGCO CSTLI3808,HAND,SMALL,Chico,alta,
CSTLI3808-SP-87,Pcba Assembly,CSTLI3808,CLAVADORA 20V BATERIA P20S C BAT CARG + VALIJA LADRILLO MADERA LAMINAS HIERRO INGCO CSTLI3808,HAND,SMALL,Chico,alta,
CTLI2002-SP-11,Dies24pcs,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,SMALL,Chico,baja,pieza no reconocida
CTLI2002-SP-12,DiesLocatingPinShort,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,TINY,Chico,alta,
CTLI2002-SP-14,DieSeat,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,SMALL,Chico,baja,pieza no reconocida
CTLI2002-SP-15,Rush Rod,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,SMALL,Chico,alta,
CTLI2002-SP-18,Piston Return Spring,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,MEDIO,Chico,alta,
CTLI2002-SP-21,Piston,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,MEDIO,Chico,alta,
CTLI2002-SP-22,Plastic Back-Up Ring,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,TINY,Chico,alta,
CTLI2002-SP-23,O-Ring,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,TINY,Chico,alta,
CTLI2002-SP-24,Oil Out Valve,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,SMALL,Chico,alta,
CTLI2002-SP-25,Cylinder,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,MEDIO,Chico,alta,
CTLI2002-SP-26,Oil In Valve,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,SMALL,Chico,alta,
CTLI2002-SP-28,Filter,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,SMALL,Chico,alta,
CTLI2002-SP-31,Oil Reservoir,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,SMALL,Chico,baja,pieza no reconocida
CTLI2002-SP-33,Cock,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,SMALL,Chico,baja,pieza no reconocida
CTLI2002-SP-35-37,Relief Valve Assy,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,SMALL,Chico,alta,
CTLI2002-SP-48/50,Plunger Cover/Plunger,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,MEDIO,Chico,alta,
CTLI2002-SP-54,Motor,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,STRUCT,Chico,alta,
CTLI2002-SP-60,Shell-Right,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,SMALL,Chico,baja,pieza no reconocida
CTLI2002-SP-61,CircuitBoard,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,SMALL,Chico,alta,
CTLI2002-SP-64,Shell-Left,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,SMALL,Chico,baja,pieza no reconocida
CTLI2002-SP-8,Ram,CTLI2002,CRIMPEADORA HIDRAULICA 20V BAT LITIO P20S INGCO CTLI2002,MICRO,STRUCT,Chico,alta,
CTLI2005-SP-1-10/12-15,Pliers head assembly,CTLI2005,"CRIMPEADORA HIDRAULICA A BATERIA 20V P20S C/2BAT, CARGADOR Y VALIJA INGCO CTLI2005",MICRO,STRUCT,Chico,alta,
CTLI2005-SP-11,Dies  24pcs,CTLI2005,"CRIMPEADORA HIDRAULICA A BATERIA 20V P20S C/2BAT, CARGADOR Y VALIJA INGCO CTLI2005",MICRO,SMALL,Chico,baja,pieza no reconocida
CTLI2005-SP-14,Die Seat,CTLI2005,"CRIMPEADORA HIDRAULICA A BATERIA 20V P20S C/2BAT, CARGADOR Y VALIJA INGCO CTLI2005",MICRO,SMALL,Chico,baja,pieza no reconocida
CTLI2005-SP-18,Piston Return Spring,CTLI2005,"CRIMPEADORA HIDRAULICA A BATERIA 20V P20S C/2BAT, CARGADOR Y VALIJA INGCO CTLI2005",MICRO,MEDIO,Chico,alta,
CTLI2005-SP-21,Piston,CTLI2005,"CRIMPEADORA HIDRAULICA A BATERIA 20V P20S C/2BAT, CARGADOR Y VALIJA INGCO CTLI2005",MICRO,MEDIO,Chico,alta,
CTLI2005-SP-25,Cylinder,CTLI2005,"CRIMPEADORA HIDRAULICA A BATERIA 20V P20S C/2BAT, CARGADOR Y VALIJA INGCO CTLI2005",MICRO,MEDIO,Chico,alta,
CTLI2005-SP-28,Filter,CTLI2005,"CRIMPEADORA HIDRAULICA A BATERIA 20V P20S C/2BAT, CARGADOR Y VALIJA INGCO CTLI2005",MICRO,SMALL,Chico,alta,
CTLI2005-SP-31,Oil Reservoir,CTLI2005,"CRIMPEADORA HIDRAULICA A BATERIA 20V P20S C/2BAT, CARGADOR Y VALIJA INGCO CTLI2005",MICRO,SMALL,Chico,baja,pieza no reconocida
CTLI2005-SP-35-37,Relief Valve Assy,CTLI2005,"CRIMPEADORA HIDRAULICA A BATERIA 20V P20S C/2BAT, CARGADOR Y VALIJA INGCO CTLI2005",MICRO,SMALL,Chico,alta,
CTLI2005-SP-54,Motor,CTLI2005,"CRIMPEADORA HIDRAULICA A BATERIA 20V P20S C/2BAT, CARGADOR Y VALIJA INGCO CTLI2005",MICRO,STRUCT,Chico,alta,
CTLI2005-SP-61,Circuit Board,CTLI2005,"CRIMPEADORA HIDRAULICA A BATERIA 20V P20S C/2BAT, CARGADOR Y VALIJA INGCO CTLI2005",MICRO,SMALL,Chico,alta,
CTVLI2001-SP-12,Push Button,CTVLI2001,VENTOSA VIBRADORA A BATERIA P20S 130MM SIN BATERIA SIN CARGADOR INGCO CTVLI2001,MICRO,TINY,Chico,alta,
CTVLI2001-SP-19,Electrical Machinery,CTVLI2001,VENTOSA VIBRADORA A BATERIA P20S 130MM SIN BATERIA SIN CARGADOR INGCO CTVLI2001,MICRO,SMALL,Chico,baja,pieza no reconocida
CTVLI2001-SP-2/14/16,Left And Right Casings,CTVLI2001,VENTOSA VIBRADORA A BATERIA P20S 130MM SIN BATERIA SIN CARGADOR INGCO CTVLI2001,MICRO,STRUCT,Chico,alta,
CTVLI2001-SP-22,Base,CTVLI2001,VENTOSA VIBRADORA A BATERIA P20S 130MM SIN BATERIA SIN CARGADOR INGCO CTVLI2001,MICRO,STRUCT,Chico,alta,
CTVLI2001-SP-23,Tower Shaped Spring,CTVLI2001,VENTOSA VIBRADORA A BATERIA P20S 130MM SIN BATERIA SIN CARGADOR INGCO CTVLI2001,MICRO,TINY,Chico,alta,
CTVLI2001-SP-24,Sucker,CTVLI2001,VENTOSA VIBRADORA A BATERIA P20S 130MM SIN BATERIA SIN CARGADOR INGCO CTVLI2001,MICRO,SMALL,Chico,baja,pieza no reconocida
CTVLI2001-SP-4/15,Controller Components,CTVLI2001,VENTOSA VIBRADORA A BATERIA P20S 130MM SIN BATERIA SIN CARGADOR INGCO CTVLI2001,MICRO,SMALL,Chico,alta,
CTVLI20101-SP-1,Tiler suction cup,CTVLI20101,VENTOSA VIBRADORA A BATERIA 20V P COLOCAR CERAMICA INGCO CTVLI20101,MICRO,SMALL,Chico,baja,pieza no reconocida
CTVLI20101-SP-11/17,Left/Right casing,CTVLI20101,VENTOSA VIBRADORA A BATERIA 20V P COLOCAR CERAMICA INGCO CTVLI20101,MICRO,STRUCT,Chico,alta,
CTVLI20101-SP-13,Circuit board,CTVLI20101,VENTOSA VIBRADORA A BATERIA 20V P COLOCAR CERAMICA INGCO CTVLI20101,MICRO,SMALL,Chico,alta,
CTVLI20101-SP-13-15,PCB  Assembly,CTVLI20101,VENTOSA VIBRADORA A BATERIA 20V P COLOCAR CERAMICA INGCO CTVLI20101,MICRO,SMALL,Chico,alta,
CTVLI20101-SP-2,Suction cup spring,CTVLI20101,VENTOSA VIBRADORA A BATERIA 20V P COLOCAR CERAMICA INGCO CTVLI20101,MICRO,TINY,Chico,alta,
CTVLI20101-SP-3,Aluminum base,CTVLI20101,VENTOSA VIBRADORA A BATERIA 20V P COLOCAR CERAMICA INGCO CTVLI20101,MICRO,STRUCT,Chico,alta,
CTVLI20101-SP-5/6,Motor assembly,CTVLI20101,VENTOSA VIBRADORA A BATERIA 20V P COLOCAR CERAMICA INGCO CTVLI20101,MICRO,STRUCT,Chico,alta,
CTVLI20101-SP-7,handle,CTVLI20101,VENTOSA VIBRADORA A BATERIA 20V P COLOCAR CERAMICA INGCO CTVLI20101,MICRO,MEDIO,Chico,alta,
CVLI2001-SP-10,DustCupCover,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,MEDIO,Mediano,alta,
CVLI2001-SP-11,Filter,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,SMALL,Chico,alta,
CVLI2001-SP-12,FilterNet,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,SMALL,Chico,alta,
CVLI2001-SP-15,DustBlockingBoard,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,SMALL,Chico,alta,
CVLI2001-SP-16,DustCup,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,SMALL,Chico,baja,pieza no reconocida
CVLI2001-SP-17,Pcb,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,SMALL,Chico,alta,
CVLI2001-SP-2,Switch Lable,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,TINY,Chico,alta,
CVLI2001-SP-22,CrecviceNozzle,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,SMALL,Chico,alta,
CVLI2001-SP-23,DustBrush,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,TINY,Chico,alta,
CVLI2001-SP-24,ExtensionTube,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,SMALL,Chico,baja,pieza no reconocida
CVLI2001-SP-25,FlexibleExtensionTube,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,SMALL,Chico,baja,pieza no reconocida
CVLI2001-SP-26,FloorNozzle,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,SMALL,Chico,alta,
CVLI2001-SP-3,Switch Stand,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
CVLI2001-SP-7,Motor,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
CVLI2001-SP-8,MotorSeal,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
CVLI2001-SP-9,MotorCover,CVLI2001,ASPIRADORA BATERIA 20 VOLT PARA AUTO INGCO CVLI2001 LINEA P20S,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
CVLI2005-SP-29,Hose Assembly,CVLI2005,ASPIRADORA P20S 20LTS BATERIA 20VOLT INGCO CVLI2005,MEDIUM,SMALL,Chico,alta,
CVLI2005-SP-30,FilterSponge,CVLI2005,ASPIRADORA P20S 20LTS BATERIA 20VOLT INGCO CVLI2005,MEDIUM,TINY,Chico,alta,
CVLI2005-SP-33,DustBag,CVLI2005,ASPIRADORA P20S 20LTS BATERIA 20VOLT INGCO CVLI2005,MEDIUM,SMALL,Chico,alta,
CVLI2005-SP-9,Motor,CVLI2005,ASPIRADORA P20S 20LTS BATERIA 20VOLT INGCO CVLI2005,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
CVLI2005-SP-HEPA,HEPA filter,CVLI2005,ASPIRADORA P20S 20LTS BATERIA 20VOLT INGCO CVLI2005,MEDIUM,SMALL,Chico,alta,
CVLI2005E-SP-2,Switch,CVLI2005E,ASPIRADORA P20S 20V 20LT INGCO CVLI2005E,MEDIUM,TINY,Chico,alta,
CVLI2005E-SP-30,FilterSponge,CVLI2005E,ASPIRADORA P20S 20V 20LT INGCO CVLI2005E,MEDIUM,TINY,Chico,alta,
CVLI2005E-SP-33,DustBag,CVLI2005E,ASPIRADORA P20S 20V 20LT INGCO CVLI2005E,MEDIUM,SMALL,Chico,alta,
CVLI2005E-SP-35,Pcb Board,CVLI2005E,ASPIRADORA P20S 20V 20LT INGCO CVLI2005E,MEDIUM,SMALL,Chico,alta,
CVLI2005E-SP-6,MotorSeat,CVLI2005E,ASPIRADORA P20S 20V 20LT INGCO CVLI2005E,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
CVLI2005E-SP-9,Motor,CVLI2005E,ASPIRADORA P20S 20V 20LT INGCO CVLI2005E,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
CVLI2006-SP-1,Brush assembly,CVLI2006,ASPIRADORA P20S CICLONICA C BAT 2AH Y CARGADOR CVLI2006,MEDIUM,TINY,Chico,alta,
CVLI2006-SP-48,Machine PCB,CVLI2006,ASPIRADORA P20S CICLONICA C BAT 2AH Y CARGADOR CVLI2006,MEDIUM,SMALL,Chico,alta,
CVLI2006-SP-6,Dust cup,CVLI2006,ASPIRADORA P20S CICLONICA C BAT 2AH Y CARGADOR CVLI2006,MEDIUM,SMALL,Chico,baja,pieza no reconocida
CVLI2006-SP-8,Cyclone cone,CVLI2006,ASPIRADORA P20S CICLONICA C BAT 2AH Y CARGADOR CVLI2006,MEDIUM,SMALL,Chico,baja,pieza no reconocida
CVLI2006-SP-F.B,Floor brush,CVLI2006,ASPIRADORA P20S CICLONICA C BAT 2AH Y CARGADOR CVLI2006,MEDIUM,TINY,Chico,alta,
CVLI2006-SP-T.B,Timing Belt,CVLI2006,ASPIRADORA P20S CICLONICA C BAT 2AH Y CARGADOR CVLI2006,MEDIUM,SMALL,Chico,alta,
CVLI2006-SP-V.C.M,Vacuum cleaner main assembly,CVLI2006,ASPIRADORA P20S CICLONICA C BAT 2AH Y CARGADOR CVLI2006,MEDIUM,SMALL,Chico,baja,pieza no reconocida
CVLI201261-SP-1,Dust cup,CVLI201261,ASPIRADORA 20V P20S 0.5 LT INGCO CVLI201261,MEDIUM,SMALL,Chico,baja,pieza no reconocida
CVLI201261-SP-11,PCB,CVLI201261,ASPIRADORA 20V P20S 0.5 LT INGCO CVLI201261,MEDIUM,SMALL,Chico,alta,
CVLI201261-SP-14,Switch,CVLI201261,ASPIRADORA 20V P20S 0.5 LT INGCO CVLI201261,MEDIUM,TINY,Chico,alta,
CVLI201261-SP-21,Flat nozzle,CVLI201261,ASPIRADORA 20V P20S 0.5 LT INGCO CVLI201261,MEDIUM,SMALL,Chico,alta,
CVLI201261-SP-22,Brush,CVLI201261,ASPIRADORA 20V P20S 0.5 LT INGCO CVLI201261,MEDIUM,TINY,Chico,alta,
CVLI201261-SP-4,HEPA filter assembly,CVLI201261,ASPIRADORA 20V P20S 0.5 LT INGCO CVLI201261,MEDIUM,SMALL,Chico,alta,
CVLI201261-SP-5/6,HEPA filter frame assembly,CVLI201261,ASPIRADORA 20V P20S 0.5 LT INGCO CVLI201261,MEDIUM,FULL,Extradimensional,media,resultado grande: verificar por impacto
CVLI201261-SP-8,Motor,CVLI201261,ASPIRADORA 20V P20S 0.5 LT INGCO CVLI201261,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
CVLI2026-SP-11,Li-Ion Battery 3INR19/66-3,CVLI2026,ASPIRADORA A BATERIA C/CABLE CARGADOR TIPO C 0.5 lts INGCO - CVLI2026,MEDIUM,SMALL,Chico,baja,pieza no reconocida
CVLI2026-SP-12,PCB,CVLI2026,ASPIRADORA A BATERIA C/CABLE CARGADOR TIPO C 0.5 lts INGCO - CVLI2026,MEDIUM,SMALL,Chico,alta,
CVLI2026-SP-8,Motor,CVLI2026,ASPIRADORA A BATERIA C/CABLE CARGADOR TIPO C 0.5 lts INGCO - CVLI2026,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
CWLI2025-SP-PCB,Circuit Board,CWLI2025,FOCO LED 20V P20S INGCO CWLI2025,MICRO,SMALL,Chico,alta,
CWLI2038-SP-PCB,PCB,CWLI2038,LINTERNA 20V A BATERIA 270LUMENS INGCO CWLI2038,MICRO,SMALL,Chico,alta,
CWLI2088-SP-C.E,Controller,CWLI2088,LINTERNA A BATERIA 2000 LUMENS 20V P20S S/BAT CWLI2088 INGCO,MICRO,SMALL,Chico,alta,
DDM28001-SP-1,Rotor,DDM28001,TALADRO VERTICAL 2800W PARA MECHA DIAMANTADA SACATESTIGOS INGCO DDM28001,HAND,MEDIO,Chico,alta,
DDM28001-SP-12,BrushHolder,DDM28001,TALADRO VERTICAL 2800W PARA MECHA DIAMANTADA SACATESTIGOS INGCO DDM28001,HAND,TINY,Chico,alta,
DDM28001-SP-14,CarbonBrush,DDM28001,TALADRO VERTICAL 2800W PARA MECHA DIAMANTADA SACATESTIGOS INGCO DDM28001,HAND,TINY,Chico,alta,
DDM28001-SP-20,CircuitBreaker,DDM28001,TALADRO VERTICAL 2800W PARA MECHA DIAMANTADA SACATESTIGOS INGCO DDM28001,HAND,SMALL,Chico,baja,pieza no reconocida
